Using device: cuda
Loading pre-extracted embeddings...
Loaded 6493 samples.

Training Super Domain Mapper (OHNM + MixUp + Learnable Temp)...
Epoch 224/600 | Loss: 1.0714 | Temp: 0.0761 | LR: 2.37e-04
Epoch 225/600 | Loss: 0.7897 | Temp: 0.0761 | LR: 2.36e-04
Epoch 226/600 | Loss: 0.7736 | Temp: 0.0761 | LR: 2.35e-04
Epoch 227/600 | Loss: 0.9993 | Temp: 0.0761 | LR: 2.35e-04
Epoch 228/600 | Loss: 1.0126 | Temp: 0.0761 | LR: 2.34e-04
Epoch 229/600 | Loss: 0.7957 | Temp: 0.0761 | LR: 2.33e-04
Epoch 230/600 | Loss: 0.6806 | Temp: 0.0761 | LR: 2.32e-04
Epoch 231/600 | Loss: 0.8493 | Temp: 0.0761 | LR: 2.32e-04
Epoch 232/600 | Loss: 0.6609 | Temp: 0.0762 | LR: 2.31e-04
Epoch 233/600 | Loss: 1.1519 | Temp: 0.0762 | LR: 2.30e-04
Epoch 234/600 | Loss: 0.6703 | Temp: 0.0762 | LR: 2.29e-04
Epoch 235/600 | Loss: 1.2032 | Temp: 0.0762 | LR: 2.29e-04
Epoch 236/600 | Loss: 0.9259 | Temp: 0.0761 | LR: 2.28e-04
Epoch 237/600 | Loss: 0.6518 | Temp: 0.0762 | LR: 2.27e-04
Epoch 238/600 | Loss: 1.0155 | Temp: 0.0762 | LR: 2.26e-04
Epoch 239/600 | Loss: 1.0304 | Temp: 0.0761 | LR: 2.26e-04
Epoch 240/600 | Loss: 0.9292 | Temp: 0.0761 | LR: 2.25e-04
Epoch 241/600 | Loss: 0.8415 | Temp: 0.0761 | LR: 2.24e-04
Epoch 242/600 | Loss: 0.4430 | Temp: 0.0762 | LR: 2.23e-04
Epoch 243/600 | Loss: 0.9855 | Temp: 0.0763 | LR: 2.23e-04
Epoch 244/600 | Loss: 0.8135 | Temp: 0.0763 | LR: 2.22e-04
Epoch 245/600 | Loss: 0.7791 | Temp: 0.0763 | LR: 2.21e-04
Epoch 246/600 | Loss: 1.2281 | Temp: 0.0762 | LR: 2.20e-04
Epoch 247/600 | Loss: 0.7936 | Temp: 0.0762 | LR: 2.20e-04
Epoch 248/600 | Loss: 0.9948 | Temp: 0.0762 | LR: 2.19e-04
Epoch 249/600 | Loss: 0.9211 | Temp: 0.0761 | LR: 2.18e-04
Epoch 250/600 | Loss: 0.6635 | Temp: 0.0762 | LR: 2.17e-04
Epoch 251/600 | Loss: 1.2670 | Temp: 0.0761 | LR: 2.16e-04
Epoch 252/600 | Loss: 1.0081 | Temp: 0.0760 | LR: 2.16e-04
Epoch 253/600 | Loss: 1.0087 | Temp: 0.0760 | LR: 2.15e-04
Epoch 254/600 | Loss: 0.7645 | Temp: 0.0760 | LR: 2.14e-04
Epoch 255/600 | Loss: 0.6502 | Temp: 0.0760 | LR: 2.13e-04
Epoch 256/600 | Loss: 0.4431 | Temp: 0.0761 | LR: 2.13e-04
Epoch 257/600 | Loss: 1.1084 | Temp: 0.0761 | LR: 2.12e-04
Epoch 258/600 | Loss: 0.8950 | Temp: 0.0761 | LR: 2.11e-04
Epoch 259/600 | Loss: 1.0168 | Temp: 0.0761 | LR: 2.10e-04
Epoch 260/600 | Loss: 1.0848 | Temp: 0.0760 | LR: 2.09e-04
Epoch 261/600 | Loss: 1.2407 | Temp: 0.0759 | LR: 2.09e-04
Epoch 262/600 | Loss: 0.9181 | Temp: 0.0759 | LR: 2.08e-04
Epoch 263/600 | Loss: 0.9029 | Temp: 0.0759 | LR: 2.07e-04
Epoch 264/600 | Loss: 1.0805 | Temp: 0.0758 | LR: 2.06e-04
Epoch 265/600 | Loss: 0.8547 | Temp: 0.0758 | LR: 2.05e-04
Epoch 266/600 | Loss: 0.6903 | Temp: 0.0758 | LR: 2.05e-04
Epoch 267/600 | Loss: 1.0155 | Temp: 0.0758 | LR: 2.04e-04
Epoch 268/600 | Loss: 1.0233 | Temp: 0.0758 | LR: 2.03e-04
Epoch 269/600 | Loss: 0.9502 | Temp: 0.0757 | LR: 2.02e-04
Epoch 270/600 | Loss: 0.8949 | Temp: 0.0757 | LR: 2.01e-04
Epoch 271/600 | Loss: 0.9797 | Temp: 0.0757 | LR: 2.00e-04
Epoch 272/600 | Loss: 0.9940 | Temp: 0.0756 | LR: 2.00e-04
Epoch 273/600 | Loss: 0.8676 | Temp: 0.0756 | LR: 1.99e-04
Epoch 274/600 | Loss: 0.7819 | Temp: 0.0756 | LR: 1.98e-04
Epoch 275/600 | Loss: 0.8250 | Temp: 0.0756 | LR: 1.97e-04
Epoch 276/600 | Loss: 0.9772 | Temp: 0.0756 | LR: 1.96e-04
Epoch 277/600 | Loss: 0.6759 | Temp: 0.0756 | LR: 1.95e-04
Epoch 278/600 | Loss: 0.8792 | Temp: 0.0756 | LR: 1.95e-04
Epoch 279/600 | Loss: 0.6923 | Temp: 0.0757 | LR: 1.94e-04
Epoch 280/600 | Loss: 1.2799 | Temp: 0.0756 | LR: 1.93e-04
Epoch 281/600 | Loss: 0.9250 | Temp: 0.0756 | LR: 1.92e-04
Epoch 282/600 | Loss: 0.9569 | Temp: 0.0755 | LR: 1.91e-04
Epoch 283/600 | Loss: 0.8412 | Temp: 0.0754 | LR: 1.90e-04
Epoch 284/600 | Loss: 1.1510 | Temp: 0.0754 | LR: 1.90e-04
Epoch 285/600 | Loss: 0.4384 | Temp: 0.0754 | LR: 1.89e-04
Epoch 286/600 | Loss: 0.9042 | Temp: 0.0755 | LR: 1.88e-04
Epoch 287/600 | Loss: 0.9094 | Temp: 0.0755 | LR: 1.87e-04
Epoch 288/600 | Loss: 1.0010 | Temp: 0.0754 | LR: 1.86e-04
Epoch 289/600 | Loss: 1.0058 | Temp: 0.0754 | LR: 1.85e-04
Epoch 290/600 | Loss: 0.6598 | Temp: 0.0753 | LR: 1.85e-04
Epoch 291/600 | Loss: 0.7923 | Temp: 0.0754 | LR: 1.84e-04
Epoch 292/600 | Loss: 0.6493 | Temp: 0.0754 | LR: 1.83e-04
Epoch 293/600 | Loss: 0.9530 | Temp: 0.0754 | LR: 1.82e-04
Epoch 294/600 | Loss: 0.8947 | Temp: 0.0754 | LR: 1.81e-04
Epoch 295/600 | Loss: 1.0738 | Temp: 0.0754 | LR: 1.80e-04
Epoch 296/600 | Loss: 0.7040 | Temp: 0.0754 | LR: 1.79e-04
Epoch 297/600 | Loss: 0.8649 | Temp: 0.0753 | LR: 1.79e-04
Epoch 298/600 | Loss: 0.8728 | Temp: 0.0754 | LR: 1.78e-04
Epoch 299/600 | Loss: 0.7543 | Temp: 0.0754 | LR: 1.77e-04
Epoch 300/600 | Loss: 0.7201 | Temp: 0.0754 | LR: 1.76e-04
Epoch 301/600 | Loss: 0.8621 | Temp: 0.0754 | LR: 1.75e-04
Epoch 302/600 | Loss: 1.0283 | Temp: 0.0753 | LR: 1.74e-04
Epoch 303/600 | Loss: 0.9830 | Temp: 0.0753 | LR: 1.73e-04
Epoch 304/600 | Loss: 0.6485 | Temp: 0.0753 | LR: 1.73e-04
Epoch 305/600 | Loss: 0.7956 | Temp: 0.0753 | LR: 1.72e-04
Epoch 306/600 | Loss: 1.1488 | Temp: 0.0752 | LR: 1.71e-04
Epoch 307/600 | Loss: 0.6170 | Temp: 0.0752 | LR: 1.70e-04
Epoch 308/600 | Loss: 0.6089 | Temp: 0.0753 | LR: 1.69e-04
Epoch 309/600 | Loss: 0.7361 | Temp: 0.0753 | LR: 1.68e-04
Epoch 310/600 | Loss: 0.6440 | Temp: 0.0753 | LR: 1.67e-04
Epoch 311/600 | Loss: 0.7884 | Temp: 0.0754 | LR: 1.66e-04
Epoch 312/600 | Loss: 0.9858 | Temp: 0.0753 | LR: 1.66e-04
Epoch 313/600 | Loss: 0.9205 | Temp: 0.0753 | LR: 1.65e-04
Epoch 314/600 | Loss: 0.6317 | Temp: 0.0753 | LR: 1.64e-04
Epoch 315/600 | Loss: 0.7161 | Temp: 0.0753 | LR: 1.63e-04
Epoch 316/600 | Loss: 0.7191 | Temp: 0.0753 | LR: 1.62e-04
Epoch 317/600 | Loss: 0.8202 | Temp: 0.0754 | LR: 1.61e-04
