Using device: cuda
Loading pre-extracted embeddings...
Loaded 6493 samples.

Training Domain Mapper...
Epoch 383/500 | Loss: 0.6803
Epoch 384/500 | Loss: 0.6364
Epoch 385/500 | Loss: 0.6660
Epoch 386/500 | Loss: 0.6502
Epoch 387/500 | Loss: 0.6554
Epoch 388/500 | Loss: 0.6646
Epoch 389/500 | Loss: 0.6655
Epoch 390/500 | Loss: 0.6546
Epoch 391/500 | Loss: 0.6623
Epoch 392/500 | Loss: 0.6857
Epoch 393/500 | Loss: 0.6539
Epoch 394/500 | Loss: 0.6791
Epoch 395/500 | Loss: 0.6764
Epoch 396/500 | Loss: 0.6575
Epoch 397/500 | Loss: 0.6234
Epoch 398/500 | Loss: 0.6596
Epoch 399/500 | Loss: 0.6549
Epoch 400/500 | Loss: 0.6858
Epoch 401/500 | Loss: 0.6728
Epoch 402/500 | Loss: 0.6643
Epoch 403/500 | Loss: 0.6774
Epoch 404/500 | Loss: 0.6618
Epoch 405/500 | Loss: 0.6415
Epoch 406/500 | Loss: 0.6644
Epoch 407/500 | Loss: 0.6535
Epoch 408/500 | Loss: 0.6350
Epoch 409/500 | Loss: 0.6477
Epoch 410/500 | Loss: 0.6392
Epoch 411/500 | Loss: 0.6691
Epoch 412/500 | Loss: 0.6805
Epoch 413/500 | Loss: 0.6306
Epoch 414/500 | Loss: 0.6456
Epoch 415/500 | Loss: 0.6615
Epoch 416/500 | Loss: 0.6695
Epoch 417/500 | Loss: 0.6844
Epoch 418/500 | Loss: 0.6330
Epoch 419/500 | Loss: 0.6786
Epoch 420/500 | Loss: 0.6604
Epoch 421/500 | Loss: 0.6317
Epoch 422/500 | Loss: 0.6435
Epoch 423/500 | Loss: 0.6703
Epoch 424/500 | Loss: 0.6481
Epoch 425/500 | Loss: 0.6709
Epoch 426/500 | Loss: 0.6556
Epoch 427/500 | Loss: 0.6725
Epoch 428/500 | Loss: 0.6403
Epoch 429/500 | Loss: 0.6544
Epoch 430/500 | Loss: 0.6754
Epoch 431/500 | Loss: 0.6864
Epoch 432/500 | Loss: 0.6659
Epoch 433/500 | Loss: 0.6332
Epoch 434/500 | Loss: 0.6616
Epoch 435/500 | Loss: 0.6434
Epoch 436/500 | Loss: 0.7048
Epoch 437/500 | Loss: 0.6544
Epoch 438/500 | Loss: 0.6378
Epoch 439/500 | Loss: 0.6522
Epoch 440/500 | Loss: 0.6299
Epoch 441/500 | Loss: 0.6621
Epoch 442/500 | Loss: 0.6936
Epoch 443/500 | Loss: 0.6556
Epoch 444/500 | Loss: 0.6639
Epoch 445/500 | Loss: 0.6638
Epoch 446/500 | Loss: 0.6665
Epoch 447/500 | Loss: 0.6418
Epoch 448/500 | Loss: 0.6307
Epoch 449/500 | Loss: 0.6738
Epoch 450/500 | Loss: 0.6658
Epoch 451/500 | Loss: 0.6645
Epoch 452/500 | Loss: 0.6565
Epoch 453/500 | Loss: 0.6599
Epoch 454/500 | Loss: 0.6585
Epoch 455/500 | Loss: 0.6778
Epoch 456/500 | Loss: 0.6402
Epoch 457/500 | Loss: 0.6742
Epoch 458/500 | Loss: 0.6522
Epoch 459/500 | Loss: 0.6507
Epoch 460/500 | Loss: 0.6667
Epoch 461/500 | Loss: 0.6751
Epoch 462/500 | Loss: 0.6735
Epoch 463/500 | Loss: 0.6527
Epoch 464/500 | Loss: 0.6395
Epoch 465/500 | Loss: 0.6497
Epoch 466/500 | Loss: 0.6451
Epoch 467/500 | Loss: 0.6624
Epoch 468/500 | Loss: 0.6529
Epoch 469/500 | Loss: 0.6528
Epoch 470/500 | Loss: 0.6705
Epoch 471/500 | Loss: 0.6788
Epoch 472/500 | Loss: 0.6642
Epoch 473/500 | Loss: 0.6757
Epoch 474/500 | Loss: 0.6918
Epoch 475/500 | Loss: 0.6523
Epoch 476/500 | Loss: 0.6564
Epoch 477/500 | Loss: 0.6708
Epoch 478/500 | Loss: 0.6433
Epoch 479/500 | Loss: 0.6610
Epoch 480/500 | Loss: 0.6722
Epoch 481/500 | Loss: 0.6842
Epoch 482/500 | Loss: 0.6484
Epoch 483/500 | Loss: 0.6575
Epoch 484/500 | Loss: 0.6295
Epoch 485/500 | Loss: 0.6833
Epoch 486/500 | Loss: 0.7011
Epoch 487/500 | Loss: 0.6714
Epoch 488/500 | Loss: 0.6736
Epoch 489/500 | Loss: 0.6694
Epoch 490/500 | Loss: 0.6505
Epoch 491/500 | Loss: 0.6866
Epoch 492/500 | Loss: 0.6408
Epoch 493/500 | Loss: 0.6625
Epoch 494/500 | Loss: 0.6769
Epoch 495/500 | Loss: 0.6660
Epoch 496/500 | Loss: 0.6814
Epoch 497/500 | Loss: 0.6873
Epoch 498/500 | Loss: 0.6533
Epoch 499/500 | Loss: 0.6830
Epoch 500/500 | Loss: 0.6812
Saved domain_mapper.pt!
